filename,object_id,clase_real,contour_index,area,perimeter,area_norm,perimeter_norm,aspect_ratio,extent,solidity,circularity,num_holes,hole_area_ratio,num_vertices_rdp,vertices_perimeter_ratio,hu1,hu2,hu3,hu4,hu5,hu6
clavo02.jpg,0,clavo,140,12891.5,3179.0086827278137,0.04917716979980469,6.209001333452761,8.199540519500585,0.09155894886363636,0.5019468130670093,0.016029865884031942,0,0.0,3,0.000943690407736096,-0.2481215467887277,-0.49127046952816733,1.4428229173635356,1.4986856650618152,2.96946800584137,1.256569426075939
clavo03.jpg,0,clavo,136,12417.0,3221.1680632829666,0.047367095947265625,6.291343873599544,8.120441726760433,0.08453839869281046,0.49112051576157895,0.01503833572331452,0,0.0,3,0.0009313391729528215,-0.25203948672111465,-0.49936147611493376,1.989258833731401,2.1170487391379105,4.170835139622161,1.8878132657970252
clavo04.jpg,0,clavo,123,12961.0,3249.476719379425,0.049442291259765625,6.3466342175379395,9.067502253079427,0.09548119990570486,0.5368318595066995,0.015424870086662639,0,0.0,3,0.0009232255710922375,-0.23439689976145509,-0.46402208920051174,2.4104266788804924,2.4847468440613425,4.932346438379962,2.2535077403107184
clavo05.jpg,0,clavo,51,3776.0,1611.2530782222748,0.014404296875,3.1469786684028804,6.09124741077525,0.11500974658869395,0.45967496500091304,0.018277396341578097,0,0.0,3,0.001861904899080134,-0.1515801855198211,-0.29407423888232676,3.1324132142663794,3.960765290830553,7.909193756170716,4.338462522714399
clavo06.jpg,0,clavo,69,3504.5,1393.3636883497238,0.013368606567382812,2.7214134538080543,7.859111174239359,0.10370797821969698,0.5141201496369104,0.02268333733562216,0,0.0,3,0.002153063141435205,-0.15092164120513946,-0.2941410538648881,2.932243008931503,2.826864367469617,5.7064804702512815,2.681643418109078
clavo07.jpg,0,clavo,76,3738.0,1483.772848367691,0.01425933837890625,2.8979938444681466,6.609831560997302,0.10210882867132867,0.4544404595465321,0.021336064804781674,0,0.0,3,0.0020218728246040635,-0.1678460277125571,-0.3269647636114534,2.051032295099091,2.195307183930098,4.318482799507611,2.032056367452062
clavo08.jpg,0,clavo,77,3710.0,1567.512964129448,0.01415252685546875,3.061548758065328,5.905124086946888,0.10734953703703703,0.4490709919506143,0.018974113360169086,0,0.0,3,0.001913859769361534,-0.14739263129081198,-0.28673640607946793,3.167294676498142,3.4233636092621884,6.7187687609462365,3.2806589626159792
clavo09.jpg,0,clavo,149,16390.5,3200.665534734726,0.06252479553222656,6.251299872528762,9.278957876900828,0.11505011792452831,0.6461220065043856,0.020105805618379262,0,0.0,2,0.0006248700397761998,-0.1175052750684453,-0.2273761697057287,2.2833560136393762,2.3486290968301455,4.6646509425597475,2.2369674558627017
clavo10.jpg,0,clavo,146,16151.5,3199.00868165493,0.06161308288574219,6.248063831357285,8.306914930806355,0.11126074616995481,0.6163283217583759,0.019833158761905716,0,0.0,3,0.0009377905152942636,-0.12555644343263211,-0.24353489818945975,2.2134523929991294,2.2805088820532107,4.527499260109761,2.1592145555264763
clavo11.jpg,0,clavo,157,16197.0,2982.1731145381927,0.061786651611328125,5.824556864332408,8.159737511426282,0.11369188005390836,0.6215630216627972,0.022886466451937374,0,0.0,3,0.0010059778171075651,-0.1215508869418568,-0.23548904886189936,2.216848954044981,2.279955396977184,4.528357973213683,2.162219917331461
clavo12.jpg,0,clavo,152,15763.5,2986.5335055589676,0.06013298034667969,5.833073253044859,9.116362671644083,0.10946875,0.6399342345633906,0.022208934962524584,0,0.0,3,0.0010045090719444354,-0.12799502616196132,-0.2486365480347251,2.4395531975239435,2.513757246848537,4.990463862865007,2.3933657151673855
clavo13.jpg,0,clavo,132,16035.0,2990.6583956480026,0.061168670654296875,5.841129679000005,7.4647026780175185,0.12209886695906433,0.6105780214758967,0.02252917093195704,0,0.0,3,0.0010031235945789031,-0.09327849241761915,-0.17761084631262666,2.033572280190932,2.103711110171652,4.17235706423907,2.0153841918487307
clavo14.jpg,0,clavo,137,15822.0,2902.1487292051315,0.06035614013671875,5.6682592367287725,7.733074057952232,0.11284662786716877,0.6077087054214438,0.02360651695555573,0,0.0,3,0.0010337168353262407,-0.108648058346002,-0.20907526094240375,2.0765120211170895,2.1421041650588073,4.251430632217664,2.0391580627182115
clavo15.jpg,0,clavo,151,15666.5,2984.190361261368,0.05976295471191406,5.828496799338609,8.780979823465167,0.1155755724740321,0.6450703065489057,0.022106948548526326,0,0.0,3,0.0010052977983388263,-0.1113644461016587,-0.2145437141140063,2.171089201636705,2.2401663742602502,4.445800579654767,2.133151110071494
